word,sentence,video_id
Bemerken,"Wegen der Permanenz dieses Mark tes an jedem Montage des ganzen Jahres ist die Feststellung eines besondern Termines zum Beginne der Waidviehmärkte nicht erforderlich ; daher die niederländischen Kaufleute zum Bezuge desselben mit Waidvieh unter dem Bemerken hierdurch eingeladen werden , daß für alle Bequemlichkeiten des Handelsstandes gesorgt ist .",1449
Bemerken,"Wegen der Permanenz dieses Marktes an jedem Montage des ganzen Jahres ist die Feststellung eines besondern Termines zum Beginne der Waidviehmärkte nicht erforderlich ; daher die niederländischen Kaufleute zum Bezuge desselben mit Waidvieh unter dem Bemerken hierdurch eingeladen werden , daß für alle Bequemlichkeiten des Handelsäandes gesorgt ist .",1449
Bemerken,"Bemerken wir nur vorläufig , daß die Proudhonsche Bank mit 50,000 Fr. Einlagekapital zurücktreten muß vor der Milliarde !",1449
Bemerken,"Indem ich dasselbe untenstehend hierdurch zur Kenntniß bringe , fordere ich die Bürgerschaft gemäß §. 5 des Regulativs zur Selbsteinschätzung mit dem Bemerken auf , daß die Listen zum Einzeichnen vom 19. d. M. bis zum 2. April auf dem Büreau des Beigeordneten Herrn Küchen , von Morgens 10 bis 1 Uhr und Nachmittags von 3 bis 6 Uhr offen liegen .",1449
Bemerken,"Wegen der Permanenz dieses Marktes an jedem Montage des ganzen Jahres ist die Feststellung eines besondern Termines zum Beginne der Waidviehmärkte nicht erforderlich ; daher die niederländischen Kaufleute zum Bezuge desselben mit Waidvieh unter dem Bemerken hierdurch eingeladen werden , daß für alle Bequemlichkeiten des Handelsstandes gesorgt ist .",1449
Bemerken,"Bemerken wir zuerst , daß Vasari hier bereits in dem Gebiete florentinischer Traditionen angelangt war , in welchem er überhaupt am besten zu Hause ist .",1449
Bemerken,"Bemerken wir hierzu , dass die Gesammtheit der m-blättrigen Flächen mit w Verzweigungspuncten ein Continuum bildet , wie das Entsprechende betreffs der auf gegebener Fläche existirenden eindeutigen Functionen mit m Unendlichkeitspuncten bereits in §. 13 hervorgehoben wurde .",1449
Bemerken,"Bemerken wir nun , dass das Verhältniss der homologen Beschleunigungen [Formel] ist , so finden wir [Formel] , und das Verhältniss der homologen Zeiten , also auch der Schwingungszeiten , [Formel] . Es ergibt sich also die Unabhängigkeit der Schwingungsdauer von der Schwingungsweite .",1449
Bemerken,"Worauf aber der Herr Principal mit dem Bemerken erwiderte , die moderne Bildhauerkunst sei auf den Glauben an die Unsterblichkeit der Seele begründet .",1449
Bemerken,"Es wird diese Maßnahme mit dem Bemerken zur allgemeinen Kenntniß gebracht , daß der Zinssatz von 10 pCt. mit dem 1. September d. J. für die von da ab zum Versatz kommenden Pfänder in Anwendung kommen soll .",1449
Bemerken,"Bemerken muß ich noch , daß die Herzogin beim Einrücken der Alliirten in Paris , dem ersten Kosaken hinten aufs Pferd sprang und frohlockend über den Sturz Napoleons , die ganze Parade der Truppen mitmachte .",1449
Bemerken,"In dem Kreise des täglichen Bedürfnisses , scheint das Gefühl für Wärme und Kälte dem Gangliensysteme vorzüglich zuzukommen , so wie die Erscheinungen des sogenannten Gemeingefühles , z. B. das Bemerken eines nahen Gegenstandes im Dunklen , das kitzelnde Gefühl auf der Haut eines Schlafenden , wenn sich ihm ein Anderer mit der Hand nähert , die Erscheinungen der Sympathie und Antipathie .",1449
Bemerken,"Der Major hört ihn zwar an , versichert aber unter Achselzucken : es sei schlimm , der Cunerth habe das Militär durch einen Artikel in der Silesia sehr gereizt , seine Ehre verletzt u. s. w. Als der Gastwirth ihm bemerklich macht , daß er auch Soldat gewesen , daß es aber zu seiner Zeit den Soldaten nicht erlaubt gewesen sei , denjenigen zu ermorden , der etwas geschrieben , was ihnen nicht gefallen habe , so entläßt er ihn mit dem Bemerken , er werde thun , was möglich sei ; indeß geschieht nicht das Geringste zur Verhütung des beabsichtigten Mordversuches .",1449
Bemerken,"„ Ich hatte zum Glück in meiner Schürzentasche einen Thaler , da ich mir eben Etwas wollte holen lassen — den gab ich dem Mädchen mit dem Bemerken , daß ich nächstens zur kranken Mutter kommen würde .",1449
Bemerken,"Unterzeichneter empfiehlt den geehrten Gartenfreunden seine Vorräthe ächter frischer und bester Garten-Sämereien , Obstbäumen etc. etc. nach beiliegendem Verzeichniß , mit dem ergebensten Bemerken , daß diese Verzeichnisse auf frankirte Zuschriften , gratis und franco bei mir zu haben sind .",1449
Bemerken,"Es gelte darauf zu achten , daß das Verbrennen von Rückständen und anderweitige Abbrennarbeiten unterbunden werden , in Wäldern das Rauchen und Feueramzünden unterbleibt , Löschwasserentnahmestellen ständig einsatzbereit sind und beim Bemerken eines Brandes unverzüglich die Feuerwehr benachrichtigt Wird .",1449
Bemerken,"Aber auch sein dortiger Arbeitgeber wies seine Handarbeit mit dem Bemerken zurück , die Thuringer Glasindustrie , deren Arbeiter am Hungertuche nagten , liefere die benötigten Erzeugnisse wesentlich billiger .",1449
Bemerken,"Einen amerikanischen Versuch , Persien durch eine Dollaranleihe zu ködern , lehnte die Regierung mit dem Bemerken ab :",1449
Bemerken,"Ernsthafte Hinweise auf die Unmöglichkeit der Durchführung einer solchen Form der Kritik und Selbstkritik durch Vertreter des Sekretariats und der Abt. Parteischulung wurden nicht beachtet und mit dem Bemerken abgetan , daß jede Kritik dagegen nur Ausdruck der unbewußten Elemente in unserer Partei sei .",1449
Bemerken,"Ein Antrag , der von der Karl-Liebknecht-Grube mit meiner Befürwortung im Jahre 1948 an die Hauptverwaltung Kohle gestellt wurde , ist mit dem Bemerken abgelehnt worden , daß die Erstellung eines Kulturraumes nicht mehr notwendig sei , da in absehbarer Zeit der Bergbau in Oelsnitz sowieso zum Erliegen komme .",1449
Bemerken,"Selbstverständlich bittet er um ein Rendezvous mit dem Bemerken , daß der Finder des Täschchens der Mann ist , der sie seit einiger Zeit mit seiner Liebe verfolgt .",1449
Bemerken,Wetterlage : Die Luftdruckvcrteiltmg über IHtMeuropa zeigt zwar noch immer keine bemerk Änderung . jedoch werden sich wieder Aufheiterung,1449
Bemerken,"Der französische Ministerpräsident Faure hat sich in einem Interview mit der amerikanischen Zeitschrift „ US News and World Report "" erneut für Viermächteverhandlungen und für die Anerkennung Volkschinas mit dem Bemerken ausgesprochen , daß dies von „ allen Westmächten "" gemeinsam geschehen müsse .",1449
Bemerken,"Höchst aufschlußreich ist auch die Reaktion solch übler Kriegshetzerblätter wie die des Westberliner „ Tagesspiegel "" , der höchst befriedigt in seinen Spalten die Szene registriert , als Fette während des Kongresses der Opposition , die dort eine Behandlung der Remilitarisierung forderte , das Wort mit dem Bemerken abschnitt :",1449
Bemerken,"Wemin jemand , der „ zur Tagesordnung "" um das Wort gebeten hatte , über den Verhandlungsgegenstand selbst zu sprechen begann , um wenigstens eine Minute über die Sprechzeit hinaus herauszuschlagen , unterbrach Wladimir Iljitsch mit dem Bemerken :",1449
Bemerken,Trotz schnellen Handelns von Schutzpolizei und Feuerwehr nach Bemerken des Brandes konnten zwei Personen nur noch tot geborgen werden .,1449
Bemerken,"Hierauf verließ er die Leitungssitzung mit dem Bemerken , er habe keine Zeit mehr",1449
Bemerken,"In dem Retrieb Motor Woißenfels "" wurde uns erklärt , daß der DHZ Langschäfter für Damen und Herron anr^ boten wurden , die von der DHZ mit dem Bemerken abgelehnt wurden , daü hierfür kein Interesse vorliegt Dabei ist allaemein bekannt , daß die HO bisher überhaupt nicht in der Lage war , derartige Artikel anzubieten , obwohl besonders bei der ländlichen Bevölkerung eine große Nachfrage laufend besteht .",1449
Bemerken,"Sie wurde dort an der Tür abgefertigt mit dem Bemerken , Herr Sperling sei nicht zu Hause , er hätte mit diesem Bericht überhaupt nichts zu tun usw .",1449
Bemerken,Danach hat John Frau Hahn um einen weiteren Kredit von mehreren tausend Mark mit dem Bemerken gebeten :,1449
Bemerken,"Schlüssel zurück mit dem Bemerken , daß sie keinen Wert auf die Benutzung des Ladens legt .",1449
Bemerken,"Bemerken Sie die vier kostbaren Ringe , die ich an jedem Finger trage ? —",1449
Bemerken,"Sie schickte einen Traktoristen von Hof zu Hof , ließ ihn Vertragsformulare austeilen mit dem Bemerken , daß diese am Abend ausgefüllt wieder abgeholt wurden .",1449
Bemerken,"Seine Mitteilung , er habe den Vorsitzenden des Staatsrates der DDR auch nach Bremen eingeladen , wenn er der BRD einen Besuch abstattet , ergänzte Wedemeier mit dem Bemerken , daß noch kein Termin zwischen den beiden Regierungen vereinbart worden sei .",1449
Bemerken,"Zur Irreführung der Öffentlichkeit geschieht das mit dem Bemerken , daß » deutsche Interessen "" nicht verletzt werden dürften .",1449
Bemerken,"Dort händigte man mir die M-31-Scheine aus , mit dem Bemerken , sie vom Kreis unterschreiben zu lassen .",1449
Bemerken,"So wurde z. B. dem Lehrer Habermann in Grabow Viel Ludwigslusl in Mecklenburg die Zulassung seiner Tochter für die Oberschule verweigert , mit dem Bemerken , der vorgesehene Prozentsatz von Schülern an Arbeiter- und Bauernkindern gestatte nicht die Zulassung seiner Tochter zur Oberschule , da sie nicht zu einer dieser Gruppen gehöre .",1449
Bemerken,"Dafür hatte sich Barzel in einer Rede mit dem Bemerken ausgesprochen , CDU und CSU dürften sich „ programmatisch nicht so auseinanderleben , daß eine gemeinsame Fraktion unmöglich werde",1449
Bemerken,"An alle Werktätigen w rd appelliert , durch Ihr Verhalten Brinden vorzubeugen , beim Bemerken eines Brandes schnellstens die Feuerwehr zu alarmleren und Löschmaßnahmen einzuleiten .",1449
Bemerken,"Die westdeutsche Beschwerde über eine Verletzung der Menschenrechte an der Saar ist Vom Hauptausschuß der sogenannten beratenden Versammlung des Europarates mit dem Bemerken zurückgewiesen worden , es sei angeblich zur Zeit „ politisch nicht opportun "" , diese Frage zu behandeln , da direkte Besprechungen zwischen Westdeutschland und Frankreich über die Saarfrage stattfinden .",1449
eintreten,Bei der Anwendung der Gleichungen ( IV ) und ( V ) können vier Fälle eintreten : 1tens .,969
eintreten,"Es ist hier abgesehn worden von den Abenteuern der Cirkulation , wodurch ein Kapitalist ein Stück vom Mehrwerth und selbst vom Kapital des andren an sich reisst , und daher eine einseitige Akkumulation und Centralisation sowohl für Geldkapital wie produktives Kapital eintritt .",969
eintreten,"„ Als Velazquez in sein Haus eintrat , empfingen ihn die Seinigen , Frau und Freunde , mit mehr Entsetzen als Freude , es hatte sich nämlich in der Residenz die Nachricht von seinem Tode verbreitet , also dass sie ihren Augen nicht trauten : das war wie es scheint eine Vorbedeutung der kurzen Zeit die ihm noch zu leben beschieden war . “",969
eintreten,"Dazu kam noch , daß sie schon heute früh mit Charlotten über Ottilien gesprochen und den Aufenthalt dieses Kindes auf dem Lande , besonders bey seiner stillen Gemüthsart , nicht gebilligt und den Vorschlag gethan hatte , Ottilien in die Stadt zu einer Freundinn zu bringen , die sehr viel an die Erziehung ihrer einzigen Tochter wende , und sich nur nach einer gutartigen Gespielinn umsehe , die an die zweyte Kindesstatt eintreten und alle Vortheile mitgenießen solle .",969
eintreten,"Die in erster Linie einzusegnenden Tiere sind genau dieselben , in die gestorbene Baris eintreten , und die Baris verwandeln sich nach ihrem Tode in die Tiere , die als bestes Wildpret geschätzt sind !",969
eintreten,"Als ich eintrat , diskutirte man über den Tag der Manifestation für Polen ; er wurde nach langen Debatten auf den 15. fixirt .",969
eintreten,"Der Forstwirth reduciert also die Artenzahl eines Naturwaldes mit Hülfe der Axt und anderer Mittel , gleichwie durch fortgesetzte Düngung und Pflege eine Verarmung der Flora einer Wiese eintritt , indem zwischen zahlreichen und buntgemischten Gräsern und Kräutern das bisherige Gleichgewicht gestört und eine ungleiche Förderung der Entwickelung eingeführt wird , bei der die schwächeren Bestandtheile zu Grunde gehen .",969
eintreten,"Demnach erfahren alle Theile um a einen gleichen Druck ; dasselbe muss aber auch bei b Statt finden ; denn würde z. B. der Theil b nach der Richtung c b stärker als nach der Richtung a b gedrückt , so würde er vermöge seiner Beweglichkeit dem stärkeren Drucke folgen ; es müsste daher eine Bewegung eintreten , was dem angenommenen Gleichgewichte oder der Ruhe der Flüssigkeit widerspricht .",969
eintreten,"— Die Wiederkehr der Menstrualperiode hat keinen oder einen gering steigernden Einfluss in den Zeiten , in welchen sie nicht gerade eingetreten ist ; während der bestehenden Menstrualblutung ist dagegen der Caseingehalt immer verändert , aber bald in auf- und bald in absteigender Linie .",969
eintreten,"Er selbst war vor Allem in das Zimmer seiner Tochter eingetreten , um sie zu begrüßen .",969
eintreten,"Die einfachen Grundsätze dafür sind unzweifelhaft die des französischen Rechts , nach welchem bei den gesetzlichen Erben überhaupt keine Verlassenschaftspflege eintritt , während die Fälle dieses Eintretens genau bestimmt sind .",969
eintreten,"— Da blickte der Spanier dieses Ebenbild der Leiche mit dem alten Grausen an , womit er es bisher heimlich für den finstern Geist selber gehalten , murmelte Albano ins Ohr : sieh , dieses Wesen weiß es “ und sagte zur Entchsuldigung der Wahrheiten : „ die Sonne ist noch nicht untergegangen “ und eilte , ohne auf Menschen-Bitten zu hören , deren Kraft ihm nie bekannt geworden , ohne Leid und Freud davon , um noch vor Sonnenuntergang ins nahe Karthäuser-Kloster einzutreten .",969
eintreten,"Da aber auf beiden Seiten von s die Intensität des rothen Lichtes langsamer abnahm als diejenige des gelben , grünen u. s. w. , so dass für Roth erst bei einem von s entfernteren Punkte Dunkel eintrat , so wird etwa bei r ( zwischen s und r ) ein gelbrother , bei r ? ein violetter Farbenton auftreten , dieser wird jenseits r ? zunächst durch blau in weiss übergehen , worauf wieder roth kommt , u. s. w. Es müssen so rechts und links von s neben einander Spektren , Interferenzspektren , entworfen werden , welche jedoch bei weitem nicht die Reinheit des durch ein Prisma entworfenen Spektrums besitzen , indem immer noch beträchtliche Mischungen von Farben verschiedener Helligkeit an den einzelnen Stellen stattfinden .",969
eintreten,"Ob das eine oder andere eintritt , ob eine oder mehrere Baumarten die Hauptmasse des Waldes bilden , scheint allzusehr von örtlichen Einflüssen abzuhängen , als dass ein dauernder Bestand in der Landesphysiognomie damit verbunden sein könnte ; jedenfalls strebt die Natur nach Wechseln , und es ist ebenso wahrscheinlich , dass ein gemischter Bestand seine Hauptarten an den einzelnen Stellen wechseln lässt , als dass bald diese bald jene Art vorübergehend zur Vorherrschaft gelangt , als dass endlich ein Wald eines Schlages nach Erschöpfung in sich selbst nun durch einen ganz anderen Schlag abgelöst wird .",969
eintreten,"Kraps ( zur Mitte eintretend , bringt einen dreieckigen Hut und Hirschfänger mit Gehänge ) .",969
eintreten,"Nur wenn die Wirklichkeit sprachlich abgebildet werden sollte , konnten solche Unterschiede in die Sprache eintreten . —",969
eintreten,"In diesem Zeitalter der praktischen Wirklichkeit freilich , in welches Japan jetzt eingetreten ist , dürfte es dieser krankhaften Erscheinung genau so gehen wie auch den epidemischen Krankheiten der Cholera und der Pocken :",969
eintreten,"Mit einem Worte , das Haus , in das ich eintrete , muß noch ein Gewissen haben , wenn auch vielleicht ein tiefverschüttetes .",969
eintreten,"Eine solche Vereinfachung ist möglich , wenn man , wie bei den nachfolgend beschriebenen Ofensystemen , die Gase mit der aus dem Generator mitgenommenen Wärme , also mit einer Temperatur , welche durchschnittlich 350°C . betragen dürfte , nicht selten aber noch höher ist , in den Ofen eintreten lässt und sich darauf beschränkt , die Verbrennungsluft vorzuwärmen .",969
eintreten,"Werden Reichsgesetze in einem Bundesstaat verletzt , so kann das Reich der Regel nach keine unmittelbare Remedur eintreten lassen , sondern es kann nur den Staat anhalten , das Reichsgesetz zu beachten oder zu vollziehen .",969
eintreten,"Bei den Menschen möchte es noch lange dauern , bis gleiche Verhältnisse eintreten .",969
eintreten,"Die Artillerie zog ungehindert hinüber ; die Kavallerie mußte absitzen und die Pferde hinüberführen ; dies geschah mit solcher Schnelligkeit und Präcision , daß kaum eine Stockung eintrat .",969
eintreten,"Veränderungen der Gesetzgebung , welche im Laufe der Schutzfrist eintreten , haben , sofern sie die Dauer der Schutzfristen verlängern , sofort die Erstreckung der noch laufenden Frist auf die verlängerte Dauer zur Folge .",969
eintreten,"Nach der Innigkeit des Ausdrucks betrachtet , ist nun dieser Styl ächt malerisch , wie der sienesische , dem er entspricht ; nach der Weichheit und Rundung der Form aber ist er zugleich plastisch und die letztere Seite kehrt sich , wenn man ihn als Glied in der deutschen Kunstgeschichte faßt , hervor , weil hier sofort das Malerische in der äußersten Schärfe eintritt .",969
eintreten,"Ein unangenehmer Bestandtheil ist Bleiglanz , indem selbst bei länger fortgesetzter Röstung , wobei leicht Sinterung eintritt , das Blei beim demnächstigen Schmelzen weniger in die Schlacke , als in den Stein geht .",969
eintreten,"Das dürfte •cm Sitz des IOC In Lausanne einigermaßen verblüffen , well Willi Daume dort am 8. Dezember für den Vorschlag eintrat .",969
eintreten,"In einer ResDlution an den Kongreß der Sozi alistischen Jugend wird die SPD-Führung zu Sofortmaßnahmen geg en die Ratifizierung der Kriegsverträge aufgefordert Auf einer Ko nferenz zahlreicher Funktionäre und aktiver Mitglieder der SPD n Wuppertal wurden Maßnahmen zum Sturz der Adenauer-Regieru na und zur Schaffung einer westdeutschen Regierung beschlossen , die für gesamtdeutsche Verständigung und einen Friedensvertrag für ganz Deutschland eintritt .",969
eintreten,"Täglich Livio - dai Schützen Sie Ihre Haut vor Schäd die durch Staub , Schmutz und Witterungseinfl sse ständig unbemerkt eintreten .",969
eintreten,Zweitens ist nach den Wahlen vom 4. September eine Veränderung im Kräfteverhältnis zugunsten der unidad Populär eingetreten .,969
eintreten,"Julius Lehlbach , der engagiert für die Beseitigung chemischer Waffen eintritt , wird in der DDR Gespräche mit Vertretern der Friedensbewegung aus verschiedenen Schichten der Bevölkerung führen .",969
eintreten,"„ Das macht es notwendig "" , heißt es weiter , „ heute gemeinsam für Frieden und Abrüstung , für die Verteidigung demokratischer Rechte , für die Bestrafung von Naziverbrechen und Völkermord und das Verbot neofaschistischer Aktivitäten und Organisationen einzutreten .",969
eintreten,"Er versprach dem TUC Rückhalt in seinem Bestreben , die Antigewerkschaftsgesetzgebung der Tory-Regierung zu> bekämpfen und für Neuwahlen des Parlaments- vor einer EWG-Beitritts-  entscheidung einzutreten .",969
eintreten,"Der Betrachten wird eingeladen , mit den Augen in die Bilder einzutreten .",969
eintreten,"Der Bundeshauptausschuß der Grünen hat am Wochenende die Bevölkerung der BRD aufgerufen , . für ein „ bedingungsloses Nein "" zur Stationierung neuer US-amerikanischer Raketenkernwaffen in der BRD einzutreten .",969
eintreten,Man müßte miteinander verhandeln und dann eines Tages gemeinsam In die UNO eintreten .,969
eintreten,"Was uns im Dezember auf dieser Seite ein Meteorologe aus Potsdam prophezeite , ist also tatsächlich eingetreten : ein Winter , der keiner war .",969
eintreten,"Als weitere Partner sorgen die Theater in Rostock und Greifswald mit ihrem Repertoire sowie diie Fritz-iReuter-Bühne Schwerin mit vielgefragten niederdeutschen Theatervorstellungen , ierner die Konzert- und Gastspieldirektion und einige Amateurensembles dafür , daß auf der kleinen Insel- Bühne keine Flaute eintritt .",969
eintreten,Wir wissen sehr gut . daß Dr. Dieckmann für eine gute Sache eingetreten ist .,969
eintreten,"Die Bezirksleitung der IG Metall wurde beauftragt , für die Erfüllung dieser Forderung einzutreten und jeden Versuch abzulehnen , die Metallarbeiterschaft dadurch zu spalten , daß nur einem Teil der Arbeiter eine Lohnerhöhung zugestanden wird .",969
eintreten,"Während sich 1975 im KKW Nord ein damals nicht gemeldeter Brand ereignet habe , sei seit Produktionsaufnahme 1973 kein Störfall eingetreten , der zu einer Überschreitung der Interventionsgrenzwerte geführt habe .",969
eintreten,"Pastor Niemöller hat es gewagt , trotz seiner Gegnerschaft zu den Auffassungen der fortschrittlichen Kräfte Deutschlands in anderen Fragen und trotz zahlreicher falscher Schlußfolgerungen aus seiner Erkenntnis der Gefahr , die Deutschland vom amerikanischen Imperialismus droht , vom Frieden auf Erden in christlicher Verantwortung zu predigen und offen und ehrlich für ihn einzutreten .",969
eintreten,"wo große Anstrengungen zum Aufholen von Rückständen in der Kohlestift- und der Elektrodcnfabrik gemacht werden , die durch Lieferausfälle eintraten : die Silitfabnk hat ihr Programm übererfüllt und die Bürstenfabrik dieses Betriebes erfüllte die Exportpflichten im wesentlichen .",969
eintreten,"Denn sie entwickelt sich nur dort , wo die Werktätigen wissen , daß der Staat ihr Staat ist und es sich aus diesem Grunde lohnt , für ihn und seine Stärkung und Festigung einzutreten .",969
eintreten,"Sie sind offensichtlich immer noch nicht willens , auf Österreich als Alpenfestung der NATO zu verzichten und für die Neutralität des Landes einzutreten .",969
eintreten,Mit dieser beispiellosen wissenschaftlichen Tat der sowjetischen Astronautik und Raketentechnik ist die astronomische Forschung in eine neue Etappe eingetreten .,969
eintreten,"Sonst könnte der Zeitpunkt eintreten , an dem die Gewerkschaftsmitglieder nicht mehr so diszipliniert antreten wurden .",969
eintreten,"Der italienische Staatspräsident Francesco Cossiga hat gestern mit den Konsultationen zur Lösung der Regierungskrise begonnen , die durch das Rücktrittsgesuch von Ministerpräsident Bettino Craxi nach einer Abstimmungsniederlage eingetreten war .",969
eintreten,"Ich vertraue darauf , daß unsere Regierung auch weiterhin mit gleicher Ausdauer und Energie für Verständigung und Annäherung in Verhandlungen eintreten wird .",969
eintreten,"Chiles , das ist auch Lateinamerika , das gegen die USA-Herrschaft opponiert Und die westliche Welt , das sind doch auch solche bürgerlichen Politiker und Wissenschaftler wie die Göttinger Professoren , wie Linus Pauling , wie britische Abgeordnete , die friedliche Koexistenz wollen , wie Cyrus Eaton in USA . der für Verständigung eintritt .",969
eintreten,"Die Gesprächspartner stellten mit Befriedigung fest , daß im Ergebnis der Besuche Erich Honeckers in der Volksrepublik China und Zhao Ziyangs in der DDR die wirtschaftliche und wissenschaftlich-technische Zusammenarbeit zwischen beiden Ländern in eine neue Etappe eingetreten ist und sich erfolgreich entwickelt .",969
erlauben,Ich erlaube mir dagegen folgendes Faktum zur Oeffentlichkeit zu bringen .,975
erlauben,Ich erlaube mir dagegen folgendes Faktum zur Oeffentlichkeit zu bringen .,1350
erlauben,"Dem Abt war bereits gemeldet worden , welch einen Frevel der Klostermaier sich an der Herzogin Mann erlaubt .",975
erlauben,"Dem Abt war bereits gemeldet worden , welch einen Frevel der Klostermaier sich an der Herzogin Mann erlaubt .",1350
erlauben,"Schützt der Jagdpächter , dieser Aufforderung ungeachtet , die beschädigten Grundstücke nicht genügend , so kann der Landrat den Grundbesitzern selbst die Genehmigung erteilen , das auf diese Grundstücke übertretende Wild auf jede erlaubte Weise zu fangen , namentlich auch mit Anwendung des Schiessgewehres zu töten .",977
erlauben,"Ein dünner Kürbißbrei , der aber nur warm genossen werden darf , muß den Durst stillen , und geröstete Pisangfrüchte sind die einzige Nahrung , welche ihm während dieser Zeit erlaubt ist .",975
erlauben,"Ein dünner Kürbißbrei , der aber nur warm genossen werden darf , muß den Durst stillen , und geröstete Pisangfrüchte sind die einzige Nahrung , welche ihm während dieser Zeit erlaubt ist .",1350
erlauben,„ Was erlaubten Sie sich soeben zu sagen ? “,975
erlauben,„ Was erlaubten Sie sich soeben zu sagen ? “,1350
erlauben,"Wenn es neben den unzähligen Ackerwerkzeugen des Landwirths allerdings auch einen Waldpflug giebt , so wird dieser doch nur in wenigen Fällen angewendet und der meist von starken Wurzeln durchflochtene , steinige oder sogar felsige Waldboden erlaubt meist nur der Hacke und dem Spaten den Zugang .",975
erlauben,"Wenn es neben den unzähligen Ackerwerkzeugen des Landwirths allerdings auch einen Waldpflug giebt , so wird dieser doch nur in wenigen Fällen angewendet und der meist von starken Wurzeln durchflochtene , steinige oder sogar felsige Waldboden erlaubt meist nur der Hacke und dem Spaten den Zugang .",1350
erlauben,"So fremdartig und unerquicklich zwischen der nationalen Arroganz des Hausherrn , der steifen Würde der Hausfrau und der prätentiösen Unnahbarkeit der Tochter ihn die ersten Stunden seines Aufenthaltes anmutheten , so erlaubte ihm doch die Ehrfurcht vor allem Menschlichen noch keine Voreingenommenheit gegen diese Personen .",975
erlauben,"So fremdartig und unerquicklich zwischen der nationalen Arroganz des Hausherrn , der steifen Würde der Hausfrau und der prätentiösen Unnahbarkeit der Tochter ihn die ersten Stunden seines Aufenthaltes anmutheten , so erlaubte ihm doch die Ehrfurcht vor allem Menschlichen noch keine Voreingenommenheit gegen diese Personen .",1350
erlauben,"„ Aerztliche Verordnung ! “ brummt der Weise und lächelt herauf zu mir , so gut es Würde und Hypochondrie erlauben .",975
erlauben,"„ Aerztliche Verordnung ! “ brummt der Weise und lächelt herauf zu mir , so gut es Würde und Hypochondrie erlauben .",1350
erlauben,"Und warum soll dieses Gleichniß , womit der H. Johannes sich vertheidigte , wenn er sich eine Spielstunde mit seinem zahmen Rebhuhne erlaubte , nicht Kinder entschuldigen , daß sie auch Kinder werden , wenn sie vorher den noch dünnen Bogen zu krumm angezogen haben ? —",975
erlauben,"Und warum soll dieses Gleichniß , womit der H. Johannes sich vertheidigte , wenn er sich eine Spielstunde mit seinem zahmen Rebhuhne erlaubte , nicht Kinder entschuldigen , daß sie auch Kinder werden , wenn sie vorher den noch dünnen Bogen zu krumm angezogen haben ? —",1350
erlauben,"Ich beschloß durch eine ausgezeichnete Galanterie jetzt ihr Herz zu bestürmen , was ich mir um so eher , und mit gutem Gewissen erlauben durfte , da ich nie andre als redliche Absichten hege .",975
erlauben,"Ich beschloß durch eine ausgezeichnete Galanterie jetzt ihr Herz zu bestürmen , was ich mir um so eher , und mit gutem Gewissen erlauben durfte , da ich nie andre als redliche Absichten hege .",1350
erlauben,"Also überall finden wir bei Polyklet Darstellungen , welche die reinste körperliche Schönheit in durchaus selbstständiger Weise zu entfalten erlauben , nicht dieselbe einer rein geistigen Idee unterzuordnen verlangen .",975
erlauben,"Also überall finden wir bei Polyklet Darstellungen , welche die reinste körperliche Schönheit in durchaus selbstständiger Weise zu entfalten erlauben , nicht dieselbe einer rein geistigen Idee unterzuordnen verlangen .",1350
erlauben,"Da ich jetzt vollendet habe , was mir , bei der Uebersicht meines ganzen Plans im Vorigen ( S. S. 100 — 105 ) nur allein noch übrig zu bleiben schien ; so habe ich nunmehr die vorliegende Frage in aller der Vollständigkeit und Genauigkeit beantwortet , welche mir meine Kräfte erlaubten .",975
erlauben,"Da ich jetzt vollendet habe , was mir , bei der Uebersicht meines ganzen Plans im Vorigen ( S. S. 100 — 105 ) nur allein noch übrig zu bleiben schien ; so habe ich nunmehr die vorliegende Frage in aller der Vollständigkeit und Genauigkeit beantwortet , welche mir meine Kräfte erlaubten .",1350
erlauben,"„ Ich habe Hume stets , sowohl während seines Lebens wie nach seinem Tode so nahe dem Ideal eines vollkommen weisen und tugendhaften Mannes betrachtet , als die Schwäche der menschlichen Natur erlaubt . “",975
erlauben,"„ Ich habe Hume stets , sowohl während seines Lebens wie nach seinem Tode so nahe dem Ideal eines vollkommen weisen und tugendhaften Mannes betrachtet , als die Schwäche der menschlichen Natur erlaubt . “",1350
erlauben,"Indem sie also die großen Mächte tödlich reizte , drückte sie ihnen zugleich eine furchtbare Waffe in die Hand : sie erlaubte dem Könige , der ohne ihre Genehmigung das Land nicht verlassen durfte , nach Laibach zu reisen , nur sollte er zuvor die schon zweimal beschworene Verfassung zum dritten male eidlich bekräftigen .",975
erlauben,"Indem sie also die großen Mächte tödlich reizte , drückte sie ihnen zugleich eine furchtbare Waffe in die Hand : sie erlaubte dem Könige , der ohne ihre Genehmigung das Land nicht verlassen durfte , nach Laibach zu reisen , nur sollte er zuvor die schon zweimal beschworene Verfassung zum dritten male eidlich bekräftigen .",1350
erlauben,"Die Maas ist hier ein breites majestätisches Gewässer , das die schwersten Schiffe in die Kanäle einführt — der Hafen von Amsterdam erlaubt das bekanntlich nicht , sie müssen an dem Pampus erleichtert werden , weil er zu seicht ist , geladene Schiffe zu tragen .",975
